run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
2,3,9,0.0,-0.010199569220213284,-0.010231160429583521,4.6265246843873404e-05
2,4,9,0.0,0.20732075795140678,-0.005886363188816506,0.03045820767843548
2,5,9,0.0,0.20732075795140678,-0.0026225302590817934,0.0377645961209692
2,6,9,0.0,0.22977615862986336,-0.0021159518687082156,0.04029689043133965
2,7,9,0.0,0.20887905958409242,0.0024403633213000583,0.044899648725722684
2,8,9,0.0,0.25054324677745826,0.02763764214777912,0.07146194915513292
2,9,9,0.0,0.45485665994326563,0.11571941903794039,0.12463983936185453
2,10,9,0.0,0.4423230997934163,0.1482669163451268,0.13010653614269704
2,11,9,0.0,0.4460465667150258,0.2083582942789371,0.12676739604654427
2,12,9,0.0,0.44243710850353063,0.19233009226764608,0.13179003597203895
2,13,9,0.0,0.355152629018175,0.21067056031932804,0.109104425759621
2,14,9,0.0,0.4475566819178128,0.2439028170192991,0.1271295856389646
2,15,9,0.0,0.4460465667150258,0.20656724244591726,0.1588870438606244
2,16,9,0.0,0.4460542485394102,0.22521127170033212,0.15023577881830386
2,17,9,0.0,0.4460542485394102,0.18627722725392268,0.16220501396870926
2,18,9,0.0,0.4460542485394102,0.18645488190337958,0.15000849371092984
2,19,9,0.0,0.4460477920754453,0.1982610141027787,0.13415698489730427
2,20,9,0.0,0.6377823364412237,0.24532755355377528,0.15960684182581522
